,scores,avg_score
270,-73.8582868125197,-88.756605322626
271,-68.7873000622541,-88.3870273814855
272,-77.9974954759463,-88.1585576018097
273,-79.5744725142113,-88.0411973533618
274,-77.2866402250068,-87.7116494391548
275,-86.1292424547045,-87.4347271252175
276,-114.79944627672,-87.4908580018839
277,-139.249396870033,-87.6920252317384
278,-136.702827136269,-88.2094363044688
279,-124.693472281757,-88.6615654769242
280,-127.735668607132,-88.6220795922709
281,-136.529933638104,-88.9100434740352
282,-133.166050222977,-89.4088863060436
283,-139.070664323375,-89.7719088193858
284,-130.807762272652,-90.2141367991557
285,-131.563113836146,-90.6197865089207
286,-138.741738006799,-90.8592850521233
287,-154.619596843352,-91.3357301770419
288,-141.554781975741,-92.0335254517553
289,-141.570832729882,-92.5747842587506
290,-132.615058286782,-93.0470121615066
291,-132.739010985419,-93.5026887143161
292,-133.746123634577,-93.9299189668775
293,-84.864922746367,-94.2631017786119
294,-82.0335697404403,-94.2939779876924
295,-81.6817261046102,-94.2554858243011
296,-86.0260205748744,-94.2311131644591
297,-83.7264599897159,-94.1476111198503
298,-76.6112688413317,-94.094205719754
299,-65.8902230746399,-94.0748323638388
300,-84.6337766500047,-93.9085832415317
301,-82.6950548511016,-93.7754928161757
302,-83.091274307854,-93.6889008106814
303,-91.5724712136432,-93.6618426751569
304,-80.3855784696945,-93.6084401791793
305,-97.8146445508418,-93.4919933249715
306,-85.0462745426194,-93.5465466972
307,-75.5643196399607,-93.5450538024954
308,-88.6972657182483,-93.4092077639791
309,-90.5984811123977,-93.3676911154975
310,-91.9287148866825,-93.3447146562268
311,-94.8084436102593,-93.3851071202226
312,-87.3155730557458,-93.541099733921
313,-88.2887891128612,-93.5791232691093
314,-89.4652900886324,-93.592757932121
315,-99.0439480298028,-93.6380784482919
316,-86.8968743878115,-93.6889780765804
317,-89.3068751100505,-93.7186951325584
318,-85.8202463702322,-93.7053670885781
319,-90.8786075803036,-93.6948114833678
320,-80.24232919595,-93.7417534058573
321,-92.4690735354093,-93.6714065451831
322,-84.239115482965,-93.7814303296915
323,-99.2117227087546,-93.6778106280939
324,-78.8711185081698,-93.8390327024557
325,-82.9184924323378,-93.7775301191881
326,-84.4768697424821,-93.5805922802874
327,-90.9782771145467,-93.6091123988955
328,-85.7119979278286,-93.6005045943586
329,-87.145135002319,-93.587728381033
330,-86.4750637448801,-93.4983897279079
331,-98.7680784231844,-93.4043121737991
332,-101.003383802725,-93.3201126746982
333,-85.0284411388996,-93.2285328377477
334,-88.622809848707,-93.1094787360877
335,-91.8097794300872,-93.0453332845053
336,-86.3314102952249,-93.0278786853495
337,-87.9033145402062,-93.1168128224359
338,-83.1756868461407,-92.9258612479558
339,-86.2114284998598,-92.6569013011958
340,-86.2627756117486,-92.5634366542709
341,-88.7731963249924,-92.5323422675939
342,-92.7472363752621,-92.6314760657448
343,-83.753609628379,-92.5734294868606
344,-93.3091380942185,-92.5381084201224
345,-84.3746559934817,-92.6433787799975
346,-87.8486090973085,-92.5991026277562
347,-91.1597898104867,-92.6412094701939
348,-85.738778362492,-92.7738291329768
349,-91.8655649165291,-92.872685974888
350,-88.6537837364369,-92.9597458168344
351,-79.6233041669593,-93.0230222436454
352,-84.2981877665232,-92.9613946107135
353,-81.1333191653309,-92.9719585193113
354,-90.3915577733239,-93.0296760410254
355,-87.4818909610268,-93.1089831738745
356,-74.1560063063106,-93.2143492449664
357,-74.0662920838048,-93.0947628530316
358,-77.221578957243,-93.0269889436694
359,-78.0157700145036,-92.9902722472903
360,-76.8598506662389,-92.9758123816798
361,-90.1688986595103,-92.9337911494411
362,-145.810444657043,-93.1504893715815
363,-124.291930810008,-93.8863744545955
364,-103.937604396591,-94.3020650716285
365,-128.27312264672,-94.6120280961072
366,-143.013623725924,-95.1423953653961
367,-88.4368179980179,-95.8044339209264
368,-147.060344001389,-95.9236981125964
369,-128.488895376686,-96.6080218798187
370,-157.42373184267,-97.1703571613826
371,-107.533174422786,-98.0060116116841
372,-107.659455610629,-98.3934703552894
373,-105.601455658484,-98.6900899566362
374,-99.2864349152816,-98.950359788079
375,-118.480549452599,-99.1703577349817
376,-122.138263292465,-99.4938708049607
377,-112.33049690959,-99.5672589751181
378,-103.735821069063,-99.2980699755137
379,-105.588369625185,-98.9683999148416
380,-113.151279743617,-98.7773488882759
381,-102.461513055981,-98.6315049996407
382,-108.079297655502,-98.2908207938195
383,-123.883948656667,-98.0399532681447
384,-103.780057880599,-97.8880861114777
385,-106.194473163841,-97.6178090675571
386,-113.236421388477,-97.3641226608341
387,-107.608718070038,-97.1090694946509
388,-115.906820302875,-96.6389607069177
389,-113.022377823843,-96.382481090189
390,-107.357579509456,-96.0969965411286
391,-108.688867603214,-95.8444217533554
392,-102.735133575431,-95.6039203195334
393,-104.126840690176,-95.2938104189419
394,-108.313152124574,-95.48642959838
395,-85.5012428346912,-95.7492254222213
396,-86.2014150472102,-95.7874205895221
397,-79.2175405096924,-95.7891745342455
398,-85.1792545200164,-95.7440853394453
399,-79.9255758341154,-95.8297651962321
400,-83.503612545666,-95.9701187238269
401,-77.9092193882137,-95.9588170827835
402,-82.4257536360419,-95.9109587281546
403,-82.7276005456068,-95.9043035214365
404,-79.3722504358431,-95.8158548147561
405,-80.881556133576,-95.8057215344176
406,-80.8870951224713,-95.6363906502449
407,-81.8952501941968,-95.5947988560435
408,-84.7901193029104,-95.6581081615858
409,-75.0126481229932,-95.6190366974324
410,-83.5368090895848,-95.4631783675384
411,-88.1874080202561,-95.3792593095674
412,-87.1849430911848,-95.3130489536674
413,-86.180351020212,-95.3117426540218
414,-82.4999406219195,-95.2906582730953
415,-81.7375383760077,-95.2210047784282
416,-74.8639363018586,-95.0479406818902
417,-81.3788879367152,-94.9276113010307
418,-89.4134138868466,-94.8483314292973
419,-83.2276030366907,-94.8842631044635
420,-127.256134775242,-94.8077530590273
421,-133.460287074012,-95.2778911148203
422,-126.604975231139,-95.6878032502063
423,-131.848832445465,-96.111461847688
424,-140.712892748861,-96.4378329450551
425,-129.555120239373,-97.0562506874621
426,-127.14316231226,-97.5226169655324
427,-160.369334711055,-97.9492798912302
428,-131.203766781737,-98.6431904671953
429,-130.406990875822,-99.0981081557343
430,-134.905446383875,-99.5307267144694
431,-147.222152666272,-100.015030540859
432,-137.46776815853,-100.49957128329
433,-143.43641046768,-100.864215126848
434,-127.575172892718,-101.448294820136
435,-91.1738686142768,-101.837818450576
436,-74.1384829954523,-101.831459342418
437,-68.1771714742015,-101.70953006942
438,-68.6237375610629,-101.51226863876
439,-76.596585731788,-101.366749145909
440,-78.6158940668528,-101.270600718229
441,-78.0547045994635,-101.19413190278
442,-78.2537181469324,-101.086946985525
443,-84.3568649940423,-100.942011803241
444,-88.3601217763674,-100.948044356898
445,-99.1011781631002,-100.898554193719
446,-89.4849215135318,-101.045819415416
447,-90.7395673877773,-101.062182539578
448,-95.747796358451,-101.057980315351
449,-87.0303046933156,-101.15807049531
450,-90.0459888530139,-101.109717893078
451,-89.4216799680725,-101.123639944244
452,-91.9753471224146,-101.221623702255
453,-85.993021570244,-101.298395295814
454,-93.7256588575448,-101.346992319863
455,-83.6974707859727,-101.380333330705
456,-95.9212340259649,-101.342489128955
457,-84.6746167716659,-101.560141406151
458,-131.815227990402,-101.66622465303
459,-87.8860831216665,-102.212161143362
460,-81.4893689660758,-102.310864274433
461,-84.5160583194142,-102.357159457432
462,-91.6988947634734,-102.300631054031
463,-86.6227845134743,-101.759515555095
464,-90.2938678047153,-101.38282409213
465,-81.0259966670082,-101.246386726211
466,-77.3300591303853,-100.773915466414
467,-73.7739105475799,-100.117079820458
468,-87.6461060409176,-99.9704507459538
469,-93.2846599990032,-99.3763083663491
470,-76.7585841132011,-99.0242660125723
471,-88.6696450170309,-98.2176145352776
472,-83.5636156344865,-98.0289792412201
473,-86.6573040214962,-97.7880208414586
474,-81.763717689956,-97.5985793250887
475,-81.7622159049575,-97.4233521528355
476,-83.2448615274486,-97.0561688173591
477,-82.2754797977501,-96.6672347997089
478,-88.9173299095679,-96.3666846285905
479,-84.3499501632342,-96.2184997169956
480,-84.7560965944378,-96.006115522376
481,-83.7765423170056,-95.7221636908843
482,-89.9143566107804,-95.5353139834945
483,-85.4640236777442,-95.3536645730473
484,-91.9659657457607,-94.9694653232581
485,-89.6342328667196,-94.8513244019097
486,-88.9935161437503,-94.6857219989385
487,-94.3236432388381,-94.4432929464912
488,-93.260247143896,-94.3104421981792
489,-86.027484358245,-94.0839764665894
490,-95.1922178264694,-93.8140275319335
491,-89.9411253581037,-93.6923739151036
492,-91.7523980069401,-93.5048964926525
493,-87.7919129893114,-93.3950691369675
494,-85.3849213927866,-93.2317198599589
495,-89.0796316446237,-93.002437552641
496,-86.3076425524328,-93.0382214407404
497,-92.7690188448891,-93.0392837157926
498,-89.6049401180119,-93.1747984991445
499,-83.3732562927431,-93.2190553551245
500,-98.5875659269779,-93.2535321597108
501,-102.724037922762,-93.4043716935239
502,-113.532098589202,-93.6525198788694
503,-94.6775161995213,-93.963583328401
504,-91.901431614975,-94.0830824849401
505,-92.0363490769404,-94.2083742967315
506,-111.260115218044,-94.3199222261651
507,-97.2611490328001,-94.6236524271208
508,-122.062692613627,-94.7773114155068
509,-97.2375383964319,-95.150037148614
510,-103.117574092868,-95.3722860513484
511,-114.912558935565,-95.5680937013812
512,-89.720221759959,-95.8353452105343
513,-95.2201587281147,-95.8606979972221
514,-83.9289680147406,-95.9510960743011
515,-89.1386604530863,-95.9653863482293
516,-91.7992348492593,-96.0393975690001
517,-89.9236260822497,-96.2087505544741
518,-89.8166231409364,-96.2941979359294
519,-91.127372842492,-96.2982300284703
520,-87.737831481076,-96.3772277265283
521,-86.773412643326,-95.9820446935867
522,-85.3047378552581,-95.5151759492798
523,-96.8973100026553,-95.102173575521
524,-95.541398953121,-94.7526583510929
525,-89.5194786835727,-94.3009434131355
526,-88.586371621656,-93.9005869975776
527,-97.61950398141,-93.5150190906715
528,-88.9486714915941,-92.887520783375
529,-94.8338254322386,-92.4649698304736
530,-96.7579357712524,-92.1092381760378
531,-93.3517457475976,-91.7277630699116
532,-96.2146645697024,-91.1890590007248
533,-83.8881784674235,-90.7765279648365
534,-89.345511216006,-90.181045644834
535,-80.9249590461036,-89.7987490280669
536,-82.1029794670864,-89.6962599323851
537,-85.8970759066832,-89.7759048971015
538,-90.0823507607448,-89.9531039414263
539,-92.3487779232051,-90.1676900734231
540,-90.5617584730672,-90.3252119953373
541,-85.9377146616206,-90.4446706393994
542,-92.7133820857603,-90.523500740021
543,-85.2865363493097,-90.6680973794093
544,-94.8024132588482,-90.677394092962
545,-84.6338527853252,-90.7418170077867
546,-87.2968728170147,-90.597143754009
547,-87.2799691868915,-90.5752632670438
548,-100.371448257225,-90.540667285035
549,-86.8634544505321,-90.5869038040227
550,-86.9199630178293,-90.5852353015949
551,-86.9390112274527,-90.553975043243
552,-95.2910157358842,-90.5291483558368
553,-97.6310032628848,-90.5623050419715
554,-98.1229158480029,-90.6786848588979
555,-101.380288972187,-90.7226574288025
556,-97.4066517097025,-90.8994856106647
557,-110.358496867846,-90.914339787502
558,-98.7108078749424,-91.1711785884638
559,-96.9130650729968,-90.8401343873092
560,-94.820474563777,-90.9304042068225
561,-89.0155893768392,-91.0637152627996
562,-97.6775227617813,-91.1087105733738
563,-101.532086941274,-91.1684968533569
564,-101.266762691221,-91.3175898776349
565,-106.6316262496,-91.4273188264999
566,-102.724884294897,-91.6833751223259
567,-99.1502532536991,-91.9373233739709
568,-106.832867106951,-92.1910868010322
569,-97.5335056117692,-92.3829544116925
570,-101.66875620817,-92.4254428678201
571,-101.37496409788,-92.6745445887698
572,-118.44916451947,-92.8015977795783
573,-94.8507441691559,-93.1504532684282
574,-100.168536103637,-93.2323876699048
575,-81.2263818882207,-93.4164358540416
576,-86.710757957181,-93.4110775138742
577,-86.2099736892693,-93.4457364781715
578,-92.9956200546552,-93.4850814170867
579,-76.1306437300221,-93.5258643185376
580,-89.2325917430361,-93.4436712542054
581,-76.7098045317567,-93.4884362056914
582,-77.2442845646126,-93.4177688278389
583,-81.6118544038373,-93.2910681073773
584,-77.5236416435464,-93.2525464146382
585,-72.178122665846,-93.108123173616
586,-68.0583788365273,-92.9335620716073
587,-74.5267603750059,-92.7242106985351
588,-73.4546274310477,-92.5262418698968
589,-79.6935782789107,-92.3281856727683
590,-71.0818382137133,-92.2648466119749
591,-67.606095664336,-92.0237428158474
592,-78.8598572548114,-91.8003925189097
593,-71.9694029241603,-91.6714671113884
594,-75.8676168803734,-91.5132420107369
595,-69.9913329035115,-91.4180689656128
596,-80.3598980465759,-91.2271859782017
597,-72.0068734254443,-91.1677085331431
598,-72.4828158965765,-90.9600870789486
599,-71.5829838288962,-90.7888658367343
600,-65.3076889773548,-90.6709631120958
601,-73.0539971704584,-90.3381643425996
602,-82.3711837273568,-90.0414639350765
603,-91.0344089034372,-89.7298547864581
604,-67.6354635032892,-89.6934237134973
605,-74.4086159759139,-89.4507640323804
606,-81.4841331026653,-89.2744867013701
607,-78.5769795166078,-88.9767268802164
608,-73.9028191318906,-88.7898851850544
609,-72.3884829715323,-88.308286450237
610,-69.9924287713818,-88.059795895988
611,-72.7106854921952,-87.7285444427732
612,-80.3647927712119,-87.3065257083395
613,-86.1394234914,-87.212971418452
614,-68.341456953311,-87.1221640660849
615,-76.7533835905744,-86.9662889554706
616,-82.8255861066695,-86.8424361868455
617,-75.6932318447057,-86.7526996994196
618,-69.9035980062021,-86.6103957570441
619,-79.8418837923462,-86.4112655056968
620,-76.8349359361667,-86.2984106151953
621,-74.9437952004351,-86.1893816597462
622,-75.1677998747826,-86.0710854853173
623,-74.79791866421,-85.9697161055126
624,-73.9139754570678,-85.7487221921281
625,-69.717698753326,-85.5324479571676
626,-60.6115300466276,-85.3344301578651
627,-70.2207211074993,-85.0546817421148
628,-76.655616444606,-84.7806939133757
629,-71.6055111880298,-84.6577633629059
630,-68.5526214673221,-84.4254802204638
631,-82.8553352496217,-84.1434270774245
632,-72.7177233472603,-84.0384629724447
633,-83.420394561108,-83.8034935602203
634,-71.6667578394064,-83.7988157211571
635,-68.1610708134474,-83.6220281873911
636,-70.9690367936711,-83.4943893050646
637,-61.0907688988776,-83.3830498783304
638,-78.7393027993933,-83.1349868082524
639,-76.5089925335596,-83.0215563286388
640,-76.6519637844319,-82.8631584747424
641,-76.943334180158,-82.724060527856
642,-78.2654863920861,-82.6341167230414
643,-75.4045858541757,-82.4896377661047
644,-72.542715250514,-82.3908182611533
645,-73.6411097452163,-82.16822128107
646,-75.8244280507007,-82.0582938506689
647,-78.9572277759483,-81.9435694030058
648,-84.2856616687244,-81.8603419888963
649,-87.5012109696233,-81.6994841230113
650,-77.4180541765361,-81.7058616882022
651,-81.8379754283099,-81.6108425997893
652,-79.3396076260693,-81.5598322417979
653,-86.2861705938277,-81.4003181606997
654,-77.2989198271583,-81.2868698340091
655,-82.5193200715031,-81.0786298738007
656,-80.7811736924871,-80.8900201847939
657,-77.9909059051768,-80.7237654046217
658,-75.7781950594592,-80.400089494995
659,-78.2757235907551,-80.1707633668402
660,-86.7687863464046,-79.9843899520178
661,-79.5643736268214,-79.903873069844
662,-75.5510022523255,-79.8093609123439
663,-83.7935285263857,-79.5880957072493
664,-77.6665307298389,-79.4107101231004
665,-75.3842593808613,-79.1747078034866
666,-76.0530023068876,-78.8622341347992
667,-83.2981720162828,-78.5955153149191
668,-83.8482413438168,-78.436994502545
669,-82.7092786684166,-78.2071482449136
670,-77.161960488473,-78.0589059754801
671,-77.9430910186745,-77.8138380182831
672,-74.0316740836223,-77.5795192874911
673,-90.6463865673828,-77.1353443831326
674,-67.9192070974183,-77.0933008071149
675,-103.963407946361,-76.7708075170527
676,-82.9351542932563,-76.9981777776341
677,-76.8376791572089,-76.9604217409949
678,-74.2382333120827,-76.8666987956743
679,-77.3566707440308,-76.6791249282485
680,-80.810409481979,-76.6913851983886
681,-78.3967775056764,-76.6071633757781
682,-72.5458452491643,-76.6240331055172
683,-73.4155223625065,-76.5770487123627
684,-75.5146938045704,-76.4950853919494
685,-78.775532030345,-76.4749959135597
686,-75.2851559042702,-76.5409700072047
687,-80.3470482907128,-76.6132377778821
688,-82.3718568268901,-76.6714406570392
689,-75.6537682954632,-76.7606129509976
690,-73.8651198263727,-76.7202148511631
691,-64.7061218373775,-76.7480476672897
692,-68.604852020104,-76.7190479290201
693,-69.3081441441309,-76.6164978766731
694,-71.3758949074094,-76.5898852888728
695,-76.1531346385159,-76.5449680691431
696,-76.6034087758727,-76.6065860864932
697,-71.5903582167623,-76.5690211937861
698,-66.2247249563957,-76.5648560416993
699,-71.4238985865466,-76.5022751322975
700,-63.8738525540531,-76.500684279874
701,-68.5814805341259,-76.486345915641
702,-81.0612607214009,-76.4416207492777
703,-87.3380526754831,-76.4285215192181
704,-59.4978732669922,-76.3915579569386
705,-73.4936047553991,-76.3101820545756
706,-71.4162472844284,-76.3010319423704
707,-73.3182582009592,-76.2003530841881
708,-77.4263494462065,-76.1477658710316
709,-75.027758146261,-76.1830011741747
710,-68.7633526020546,-76.209393925922
711,-69.9659203256384,-76.1971031642288
712,-69.0535226233445,-76.1696555125632
713,-75.0794962528323,-76.0565428110845
714,-70.3505841213021,-75.9459435386989
715,-77.7741281133532,-75.9660348103788
716,-61.687268611481,-75.9762422556065
717,-68.871595025066,-75.7648590806547
718,-63.0025843048725,-75.6966427124583
719,-78.2521624945563,-75.627632575445
720,-75.5104904162637,-75.6117353624671
721,-66.5505607322887,-75.598490907268
722,-67.7518082744784,-75.5145585625866
723,-85.0568754478177,-75.4403986465835
