,scores,avg_score
208,-17.8083734303349,-22.7152153015736
209,-21.6141009684046,-22.6621961935628
210,-19.2935874301739,-22.6514354063683
211,-21.7184638176609,-22.6098219878212
212,-16.8113298891136,-22.5903850574226
213,-31.9399483809809,-22.5529082213745
214,-30.7298372040288,-22.6714507353435
215,-23.4536868872231,-22.7569966719896
216,-22.1122991254726,-22.7462277752317
217,-21.8432152285389,-22.7366731079543
218,-20.4216353895427,-22.7233527023368
219,-23.6827119429847,-22.6929812487338
220,-24.4989698827231,-22.7068436137974
221,-16.5881123208116,-22.7227949486692
222,-23.5158985105504,-22.6970631365322
223,-24.2420691136959,-22.6983715501295
224,-21.4700965801574,-22.7095606861696
225,-22.1283543278919,-22.7180337138197
226,-21.6835824633969,-22.72759179627
227,-20.7964951317025,-22.7447619014518
228,-20.7535630967573,-22.7150586485246
229,-20.1231065284884,-22.6881794843056
230,-19.8838226717136,-22.6690551140671
231,-22.6166233805125,-22.6405923301648
232,-34.0639566162323,-22.6187603504097
233,-35.6644424632591,-22.7687995601895
234,-19.4614764038454,-22.9280417105152
235,-19.963623525485,-22.9012590353134
236,-17.5766247760347,-22.8868340636557
237,-17.5686380681697,-22.8056539443067
238,-21.932823705994,-22.7628006125836
239,-21.1815413140509,-22.7599977605515
240,-23.1081290278213,-22.7364690223532
241,-18.9458689305257,-22.7383671622271
242,-23.2221341986497,-22.6887543638015
243,-23.1670925217977,-22.6902962290167
244,-26.980043694894,-22.7097070015354
245,-19.482666171128,-22.7644915598814
246,-22.9400962501586,-22.7436184336239
247,-20.2647976416958,-22.7168603940589
248,-22.4352119133748,-22.6933376317183
249,-25.7362248626321,-22.6839405455567
250,-21.4922296974787,-22.7166666994583
251,-19.6832365737739,-22.7090272757865
252,-23.0718406289155,-22.6678671333512
253,-27.5337126515084,-22.6883712966498
254,-22.5151767838382,-22.7478032889445
255,-20.6090230477502,-22.7618869956839
256,-25.8050085626413,-22.7554368338976
257,-29.7335375243032,-22.7944670002032
258,-25.0188442505571,-22.8670857842139
259,-34.0732910368152,-22.9041105783055
260,-21.5889131532774,-23.0196076710004
261,-30.4974940265045,-23.005066193527
262,-20.967877799575,-23.0953683166577
263,-25.5461325702437,-23.0955456644668
264,-38.942764040627,-23.1311505455513
265,-40.0782465018855,-23.295851126728
266,-43.0523957579734,-23.4732732236838
267,-40.0527486067853,-23.6785168136157
268,-32.4612108801973,-23.8519937816492
269,-24.5136490448056,-23.9525394775204
270,-19.8504831469313,-23.9880622836245
271,-20.6841850797244,-23.9666151771316
272,-22.4637540279866,-23.9616161969341
273,-19.3533999306931,-23.9671494293705
274,-22.4637881841212,-23.9283549498216
275,-19.7045794502668,-23.92906197779
276,-19.7375590345307,-23.9110692997652
277,-19.4317760758956,-23.8952565606891
278,-22.4130628019933,-23.8554633209663
279,-31.333729726231,-23.8299750946094
280,-26.4327056392084,-23.9117218695281
281,-27.9224064998841,-23.9649154659504
282,-24.2574382877495,-23.9757631728934
283,-39.2084752976748,-23.9978877550105
284,-33.4922446372041,-24.1676996363807
285,-28.3911968154508,-24.2710528061573
286,-31.785480511098,-24.3424172308056
287,-32.1524031056681,-24.3802607924584
288,-29.6351243971422,-24.4664182654592
289,-28.9893089296623,-24.5240797675722
290,-28.9826805775365,-24.5536318750397
291,-24.0509741565888,-24.5992176327193
292,-30.3188920958169,-24.6171934927939
293,-28.2058326938123,-24.6971249173133
294,-35.0387783579592,-24.7371331970667
295,-32.1652511996319,-24.838346893032
296,-36.4916331402508,-24.9427785634104
297,-30.872073906106,-25.0576754781293
298,-30.900679682904,-25.1229595862597
299,-23.4904405965985,-25.1761634902809
300,-26.1621926236873,-25.1684202967693
301,-21.9281327433983,-25.1528005243007
302,-31.4334668249694,-25.1538356782816
303,-20.3805977200312,-25.2130931024831
304,-38.3406925481055,-25.1557348048533
305,-34.7819309677603,-25.278940360662
306,-21.2099259423723,-25.4180796743383
307,-18.3896776588087,-25.4416641958222
308,-25.7274008719436,-25.4350956394352
309,-23.378111355725,-25.5142859138513
310,-25.1649128836791,-25.5319260177245
311,-27.3345275904134,-25.5906392722596
312,-22.4518831349228,-25.6467999099871
313,-21.0908084765761,-25.7032054424452
314,-17.5625044430659,-25.5947140434011
315,-23.2693348466975,-25.4630407157915
316,-20.5199811362732,-25.4611971953862
317,-17.5120797999339,-25.4452740154942
318,-20.7382589598677,-25.4019626612082
319,-22.1359007454973,-25.4051288969114
320,-18.2514953898922,-25.3896607849366
321,-18.5568459478789,-25.3271860400083
322,-18.0127837790873,-25.3468733762789
323,-22.2123235810776,-25.2918422289643
324,-26.0608977510056,-25.2715447736381
325,-19.1193323338133,-25.3174527853466
326,-25.6554689620072,-25.2873625654058
327,-19.1896579188465,-25.3270814303919
328,-25.8503757454918,-25.3110130582634
329,-20.1117112092053,-25.3619811847507
330,-23.7798699456959,-25.3618672315579
331,-18.7201094745989,-25.4008277042977
332,-25.3086832031303,-25.3618625652385
333,-19.8793642250655,-25.2743098311075
334,-23.3836487561922,-25.1164590487256
335,-29.973622646366,-25.1556807722491
336,-19.2892320923266,-25.2557807634579
337,-20.7199572843201,-25.2729068366208
338,-21.9026626987801,-25.3044200287823
339,-21.5499126139031,-25.3041184187102
340,-26.0848543147583,-25.3078021317087
341,-23.4758179548452,-25.337569384578
342,-22.8653790653298,-25.3828688748212
343,-25.0916843033762,-25.379301323488
344,-24.7713277585318,-25.3985472413038
345,-20.6672838277788,-25.3764600819402
346,-21.5543537023886,-25.3883062585067
347,-24.7571709426607,-25.374448833029
348,-24.4307223226123,-25.4193725660387
349,-21.6299998428859,-25.439327670131
350,-20.6894658598358,-25.3982654199336
351,-18.9812762134119,-25.3902377815571
352,-20.3160309733513,-25.3832181779535
353,-23.5459315819791,-25.3556600813979
354,-18.8318058547247,-25.3157822707026
355,-18.7460358387213,-25.2789485614115
356,-18.9341273811321,-25.2603186893212
357,-18.8879680646333,-25.1916098775061
358,-21.8675582730541,-25.0831541829094
359,-18.99436361275,-25.0516413231343
360,-22.5048331409982,-24.9008520488937
361,-18.954326416187,-24.9100112487709
362,-20.7698380429211,-24.7945795726677
363,-20.0521190400217,-24.7925991751012
364,-19.0822053278015,-24.737659039799
365,-21.5203782158879,-24.5390534526707
366,-24.2091047400702,-24.3534747698107
367,-23.8183037002388,-24.1650418596317
368,-20.3982259657774,-24.0026974105662
369,-22.5343278317061,-23.882067561422
370,-17.6842314145182,-23.862274349291
371,-21.6573473258601,-23.8406118319669
372,-24.5961126132879,-23.8503434544283
373,-22.0372675740443,-23.8716670402813
374,-19.7473610284694,-23.8985057167148
375,-17.7985264953004,-23.8713414451583
376,-18.6940844646893,-23.8522809156086
377,-18.7504529222806,-23.8418461699102
378,-19.3688592605217,-23.8350329383741
379,-17.5896938258024,-23.8045909029593
380,-18.8435508084225,-23.6671505439551
381,-20.6777391657778,-23.5912589956472
382,-17.6195270068176,-23.5188123223061
383,-19.0311863889186,-23.4524332094968
384,-17.745441117123,-23.2506603204093
385,-18.23702493845,-23.0931922852085
386,-20.2564835704306,-22.9916505664384
387,-17.8885329385088,-22.8763605970318
388,-16.8305424091281,-22.7337218953602
389,-16.8169027388831,-22.60567607548
390,-19.961220517025,-22.4839520135722
391,-15.7206376912679,-22.3937374129671
392,-20.0079211445681,-22.3104340483139
393,-19.9592160580713,-22.2073243388014
394,-17.7241883338501,-22.124858172444
395,-19.444009624305,-21.9517122722029
396,-20.5622065306535,-21.8244998564497
397,-19.8586734418771,-21.6652055903537
398,-19.3939751170297,-21.5550715857114
399,-18.6742933073466,-21.4400045400526
400,-17.0785280951825,-21.3918430671601
401,-15.6127040744049,-21.3010064218751
402,-16.5982162999027,-21.2378521351851
403,-15.7709846654278,-21.0894996299345
404,-17.6606176936402,-21.0434034993884
405,-17.8521279478016,-20.8366027508438
406,-17.211286934364,-20.6673047206442
407,-17.2137568360714,-20.6273183305641
408,-18.2281286031974,-20.6155591223367
409,-17.8842618617723,-20.5405663996493
410,-18.3975756282782,-20.4856279047098
411,-17.1062976946547,-20.4179545321557
412,-19.1454397697702,-20.3156722331982
413,-15.8823578995761,-20.2826077995466
414,-19.3978030570769,-20.2305232937766
415,-17.203079581184,-20.2488762799167
416,-16.6261806988404,-20.1882137272616
417,-22.5809494270849,-20.1492757228873
418,-29.8259751417185,-20.1999644191588
419,-29.0363361394269,-20.2908415809773
420,-30.3242967864373,-20.3598459349166
421,-28.3324880404438,-20.480573948882
422,-32.9225918956115,-20.5783303698077
423,-31.4381510632924,-20.7274284509729
424,-28.0585614636107,-20.8196867257951
425,-32.4857173783469,-20.8396633629211
426,-30.1964562379852,-20.9733272133665
427,-30.3429985965267,-21.0187370861262
428,-30.8597154570828,-21.1302704929031
429,-33.2968394206738,-21.180363890019
430,-27.898276913685,-21.3122151721336
431,-32.2244710657939,-21.3533992418135
432,-28.7488752198852,-21.4884428577255
433,-31.9756420997563,-21.522844777893
434,-27.9942731117718,-21.6438075566399
435,-30.6345408213753,-21.6899138001957
436,-29.9904425037815,-21.6965229819458
437,-33.2781242665581,-21.8035350860604
438,-32.2548275185325,-21.9291167558828
439,-34.2339851937357,-22.0326384040803
440,-34.5464357200566,-22.1594791298786
441,-35.4840729085358,-22.2440949439316
442,-33.8265495006152,-22.3641774934685
443,-34.0545691096101,-22.4737891978214
444,-34.1377978801268,-22.5634180458837
445,-33.3684590362933,-22.6570827470996
446,-36.0007459817616,-22.7840944991848
447,-33.7032495711681,-22.9285584219785
448,-33.6078497440063,-23.0180192082636
449,-33.3112892694935,-23.1097904824775
450,-31.7835742297597,-23.2266033767436
451,-31.5248579130445,-23.3375444604428
452,-38.6212906755304,-23.4629802774392
453,-39.7902478107295,-23.646032874461
454,-37.6148338750122,-23.8084760367485
455,-37.5105445250444,-23.9963063169513
456,-39.0564252183068,-24.1839514038146
457,-39.2912720908649,-24.3851743821863
458,-39.8010062544098,-24.5892074224486
459,-38.0767604419817,-24.7685419022622
460,-37.2893332819953,-24.9593658705545
461,-38.9601538287696,-25.1072108719645
462,-36.9545218552281,-25.3072691460903
463,-33.92074945914,-25.4691159842134
464,-32.4143583074884,-25.6078022884046
465,-31.622794219117,-25.7411238182014
466,-31.4330012589736,-25.8421479782337
467,-33.6581921161054,-25.9143869434228
468,-32.798986142361,-26.0127858275814
469,-31.1527268386334,-26.1367934293473
470,-27.6702184306802,-26.2229774194165
471,-27.6493994517478,-26.3228372895782
472,-28.6513361577377,-26.382757810837
473,-27.5170412663126,-26.4233100462815
474,-28.7521409215184,-26.4781077832042
475,-28.1303321079793,-26.5681555821347
476,-28.9966506677046,-26.6714736382615
477,-29.7410359901193,-26.7744993002916
478,-30.2874683083264,-26.88440513097
479,-30.5029947061727,-26.9935912214481
480,-29.7540068442534,-27.1227242302518
481,-29.5732867274672,-27.2318287906101
482,-27.7311189613556,-27.320784266227
483,-32.8863125797998,-27.4219001857724
484,-29.9753754741357,-27.5604514476812
485,-30.0134353195957,-27.6827507912513
486,-31.8482143107972,-27.8005148950628
487,-29.7845384007771,-27.9164322024664
488,-29.7059033149484,-28.0353922570891
489,-30.9852566127059,-28.1641458661473
490,-30.765363134337,-28.3058294048855
491,-31.9332663023427,-28.4138708310587
492,-30.0794188441535,-28.5759971171694
493,-30.5162517317066,-28.6767120941653
494,-30.4041126806846,-28.7822824509016
495,-28.3160383531628,-28.90908169437
496,-29.1618572407688,-28.9978019816585
497,-31.2011284042222,-29.0837984887597
498,-28.6433866555029,-29.1972230383831
499,-29.5724412757718,-29.2897171537679
500,-29.6283196689723,-29.3986986334521
501,-29.2474892765165,-29.52419654919
502,-26.7892579102375,-29.6605444012111
503,-29.835459140705,-29.7624548173145
504,-30.7393303832592,-29.9030995620673
505,-29.9596892906592,-30.0338866889635
506,-29.204502855348,-30.154962302392
507,-29.9154791523159,-30.2748944616019
508,-31.5521322269956,-30.4019116847643
509,-31.1089227920556,-30.5351517210023
510,-30.1804676477604,-30.6673983303051
511,-30.2527739876373,-30.7852272505
512,-29.3906960813406,-30.9166920134298
513,-26.4177046471073,-31.0191445765455
514,-27.8685698189756,-31.1244980440208
515,-26.1257945733722,-31.2092057116398
516,-25.7807537170899,-31.2984328615617
517,-22.1233906407969,-31.3899785917442
518,-23.4019002717483,-31.3854030038813
519,-23.6098696424692,-31.3211622551816
520,-23.3729625915293,-31.266897590212
521,-24.2277240862594,-31.1973842482629
522,-22.8587636949048,-31.1563366087211
523,-23.9457868375907,-31.055698326714
524,-25.1797269937325,-30.980774684457
525,-24.1575162788201,-30.9519863397582
526,-22.1007071272899,-30.8687043287629
527,-23.9735157658182,-30.787746837656
528,-24.9367445352775,-30.7240520093489
529,-22.8558939344399,-30.6648223001308
530,-23.8697139823735,-30.5604128452685
531,-23.3703843130425,-30.5201272159554
532,-23.353049997259,-30.4315863484279
533,-24.599658294201,-30.3776280962016
534,-24.5542397663365,-30.3038682581461
535,-24.7686515805954,-30.2694679246917
536,-26.5093792653721,-30.2108090322839
537,-24.8934063685105,-30.1759983998998
538,-24.2887994691095,-30.0921512209193
539,-25.1643117120731,-30.0124909404251
540,-21.9613313974232,-29.9217942056085
541,-22.5113600186094,-29.7959431623822
542,-24.4617038992886,-29.6662160334829
543,-25.9825398966702,-29.5725675774696
544,-24.839978465632,-29.4918472853402
545,-23.2892304474094,-29.3988690911953
546,-21.664154275972,-29.2980768053064
547,-21.8147500886016,-29.1547108882485
548,-23.8518078863442,-29.0358258934229
549,-23.5752770300595,-28.9382654748463
550,-22.2553294157989,-28.8409053524519
551,-22.3700921777437,-28.7456229043123
552,-23.8448362643909,-28.6540752469593
553,-23.8710261893585,-28.5063107028479
554,-22.5381749039807,-28.3471184866342
555,-24.3736232156698,-28.1963518969239
556,-23.0480147221215,-28.0649826838301
557,-22.1131648298619,-27.9048985788683
558,-23.3878309202383,-27.7331175062583
559,-23.2264828692759,-27.5689857529165
560,-23.2094282438645,-27.4204829771895
561,-23.3185275665231,-27.2796839268082
562,-23.4586907940898,-27.1232676641857
563,-21.3657315052878,-26.9883093535743
564,-23.0098184311981,-26.8627591740358
565,-22.2271350724267,-26.7687137752729
566,-23.2015196446916,-26.674757183806
567,-23.4843174491441,-26.5924423676632
568,-21.7913343562342,-26.4907036209936
569,-21.8637857291046,-26.3806271031323
570,-24.003063608182,-26.287737692037
571,-20.6462771588844,-26.251066143812
572,-21.5538421121728,-26.1810349208834
573,-21.9101671107908,-26.1100599804277
574,-21.8877751888713,-26.0539912388725
575,-21.3297693673937,-25.9853475815461
576,-23.2810202967808,-25.9173419541402
577,-21.58436268089,-25.860185650431
578,-21.9846153194451,-25.7786189173387
579,-21.7027366154695,-25.6955903874498
580,-21.1964183456176,-25.6075878065428
581,-19.7227507446062,-25.5220119215565
582,-19.7785652113492,-25.4235065617279
583,-20.1277741878153,-25.3439810242278
584,-19.4322871044449,-25.2163956403079
585,-23.568008770807,-25.110964756611
586,-23.1001949915138,-25.0465104911232
587,-18.9155118116519,-24.9590302979303
588,-21.1396050947232,-24.8503400320391
589,-18.080817439338,-24.7646770498368
590,-18.4429063192824,-24.6356326581031
591,-16.9297222704938,-24.5124080899526
592,-18.2665997209819,-24.3623726496341
593,-20.0494005612841,-24.2442444584024
594,-18.5775111483412,-24.1395759466982
595,-17.5418145606471,-24.0213099313747
596,-17.8414081488667,-23.9135676934496
597,-17.9240180171891,-23.8003632025305
598,-17.5868134840602,-23.6675920986602
599,-15.7890117669521,-23.5570263669458
600,-16.2171682579686,-23.4191920718576
601,-17.0662836595339,-23.2850805577476
602,-21.7577300999065,-23.1632685015777
603,-16.6497186873222,-23.1129532234744
604,-16.71303923176,-22.9810958189406
605,-19.8531907518566,-22.8408329074256
606,-20.9725644757438,-22.7397679220376
607,-21.7012655046754,-22.6574485382415
608,-20.5336365930211,-22.5753064017651
609,-19.9083960861181,-22.4651214454254
610,-21.5167846680056,-22.353116178366
611,-20.0239669911123,-22.2664793485685
612,-20.6156233805322,-22.1641912786032
613,-20.1311644331158,-22.0764405515951
614,-19.4970861546552,-22.0135751494552
615,-19.3597534899402,-21.929860312812
616,-19.7915842481473,-21.8621999019777
617,-19.3195176897569,-21.8023082072883
618,-20.39604847025,-21.7742694777779
619,-19.2680692508838,-21.7442109597629
620,-25.0543347792406,-21.700792955847
621,-23.7754278454479,-21.7176066777241
622,-23.1659193115528,-21.713083715316
623,-22.6352496837446,-21.7161552714825
624,-22.3286780834179,-21.703049899944
625,-21.8427689270045,-21.6745394108409
626,-22.1832908060422,-21.6513919373227
627,-22.6973414689683,-21.6522177741103
628,-21.7277115205848,-21.6394560311418
629,-22.6621815675058,-21.6073657009948
630,-22.469737614784,-21.6054285773255
631,-22.1005596615909,-21.5914288136496
632,-23.039815860356,-21.5787305671351
633,-22.1944768530855,-21.575598225766
634,-22.2283322424564,-21.5515464113549
635,-22.9087477511395,-21.5282873361161
636,-25.1307831203725,-21.5096882978215
637,-21.2709425835708,-21.4959023363715
638,-22.9023811157504,-21.4596776985221
639,-21.0556989744136,-21.4458135149885
640,-21.8441523997833,-21.404727387612
641,-22.3963132986844,-21.4035555976356
642,-22.8638312265568,-21.4024051304363
643,-21.192591173698,-21.386426403709
644,-23.1624382847315,-21.3385269164793
645,-24.0152580804436,-21.3217515146703
646,-21.9626221357404,-21.3290117910006
647,-21.8818191247456,-21.3319964695983
648,-22.2814478715681,-21.3326671599597
649,-22.284437202705,-21.316963559812
650,-22.8106296297329,-21.3040551615384
651,-23.7044646695055,-21.3096081636778
652,-22.4677622797549,-21.3229518885954
653,-21.3367118148618,-21.309181148749
654,-22.4693195862479,-21.283838005004
655,-22.3313171686413,-21.2831494518267
656,-21.3062720612568,-21.2627263913564
657,-23.5328641924881,-21.2453089647478
658,-24.3546030904328,-21.2595059583741
659,-22.8021589584964,-21.269173680076
660,-22.5788085529231,-21.2649304409682
661,-23.5223683011131,-21.2586242440588
662,-25.8623779934145,-21.2606626514047
663,-24.7207600502713,-21.2846995233979
664,-25.8240351901887,-21.3182498088478
665,-23.3662469296769,-21.3463919764377
666,-23.1006267018546,-21.3577830950102
667,-22.1025393060569,-21.3567741655818
668,-22.4269596298719,-21.3429563841509
669,-22.8653486029142,-21.3493126368873
670,-24.2681049771432,-21.3593282656254
671,-23.2514591898662,-21.361978679315
672,-23.5592407086955,-21.3880304996248
673,-22.1024902223546,-21.4080844855901
674,-23.7944067805071,-21.4100077167057
675,-22.8685377480105,-21.4290740326221
676,-22.7295898130093,-21.4444617164282
677,-22.4678417446125,-21.4389474115905
678,-21.8374588327849,-21.4477822022277
679,-22.3107524446463,-21.4463106373611
680,-22.6329577968611,-21.4523907956529
681,-23.9502504386781,-21.4667561901653
682,-23.4600770886248,-21.5090311871061
683,-22.2900670776057,-21.5458463058788
684,-22.2477196797064,-21.5674692347767
685,-23.7841573526173,-21.5956235605293
686,-23.3284173454199,-21.5977850463474
687,-23.5176761352252,-21.6000672698865
688,-23.5122484337821,-21.6460889131222
689,-22.3216893816843,-21.6698153465128
690,-22.6968264815588,-21.7122240659363
691,-23.4825888945928,-21.754763267559
692,-22.8452553925613,-21.8202919338
693,-22.1697796329372,-21.8660784905158
694,-23.2365978805916,-21.8872822812324
695,-23.2039640626841,-21.9338731485549
696,-23.5088889102442,-21.9904946435752
697,-23.1961351289073,-22.047169451189
698,-22.8227709060026,-22.0998906223062
699,-23.2466851679517,-22.1522501965256
700,-23.8678895481292,-22.2268269305356
701,-23.2825679537131,-22.3033341434372
702,-23.4280638023235,-22.365496986379
703,-22.3365880492607,-22.3822003234032
704,-23.5298864259675,-22.4390690170226
