scores,avg_score
-59.0354202952139,-57.0739831004965
-54.4246681885361,-57.1139965658094
-55.8470088257089,-57.096705813229
-52.6186676840486,-57.0067040535379
-51.5103494559732,-56.9211211389144
-53.8144128503057,-56.8893303324645
-59.3574293033964,-56.8685219374915
-53.2182766946514,-56.9351066737813
-55.9349038120366,-56.8891994495968
-53.0704047372645,-56.887658795851
-52.2802992656113,-56.8862608098905
-57.2788429134929,-56.8290716142041
-62.4783836548903,-56.8217073981614
-59.7851937827076,-56.8748701980685
-58.0395425051941,-56.8789286747316
-54.5249592892167,-56.9111018060748
-59.5337491814071,-56.8980371810993
-66.1216351354528,-56.943896693983
-57.2824013289813,-57.0718203980393
-57.4848388066665,-57.0489424393769
-54.1387144580299,-57.0293214980854
-64.1833587990647,-57.0365267455406
-60.5822709458816,-57.0875468396786
-54.9531414375552,-57.1866358131954
-59.4442607255025,-57.1748991292774
-59.221468211765,-57.1250559818986
-54.2661516905686,-57.1596838152063
-57.2671155929476,-57.0854258753912
-56.5709899562353,-57.0609105297735
-59.9805245146119,-57.0570372761978
-54.2570994138382,-57.1172025979438
-59.2471097594359,-57.1226213464758
-64.9282296419969,-57.1106880941037
-64.8285400634269,-57.1309571632137
-52.4736484392414,-57.2497946401591
-60.7654154863529,-57.1953611129932
-55.4301765006755,-57.2229993605938
-54.2368211119697,-57.2104013535215
-56.1174492816479,-57.1892062639939
-58.5949318548048,-57.1379409922606
-60.5808703871888,-57.1344134348037
-66.7097818342136,-57.1826527772604
-58.7351244457179,-57.3311779736284
-59.891066603451,-57.3901392673632
-54.9395670471038,-57.4142356706432
-61.4049364490287,-57.4093932883528
-60.1272969509368,-57.4839500038195
-56.6243251085444,-57.5233856752387
-63.5755388364269,-57.503892786524
-62.1898415695945,-57.5658437855715
-53.2784927765286,-57.6346321867787
-55.0210576513097,-57.5757126683967
-54.8290910639883,-57.5845256051989
-58.5122019790659,-57.5087483361383
-61.6597452540207,-57.5187722319889
-57.8129471438994,-57.5677099422385
-58.7166831988293,-57.5625255196153
-63.67838957471,-57.5282495507827
-62.5131621548541,-57.5291293764175
-53.2664617804241,-57.5840492052514
-51.9577342972108,-57.5695177701896
-56.8535728232158,-57.5383819765472
-62.5095693996491,-57.4911993694423
-51.8332131785267,-57.550160841126
-57.0975460516214,-57.537711224413
-56.6394937726655,-57.5576811248507
-54.8686085980834,-57.5184335909625
-53.9190736819508,-57.4916964794802
-58.1779284237559,-57.4941532687183
-59.584832698011,-57.4392866649848
-55.0883531841756,-57.4945411299304
-51.5600260081811,-57.5163238034887
-60.5134318905927,-57.4398398794528
-59.9763691644632,-57.4441879846758
-58.275375573036,-57.5064806334207
-51.5332590565888,-57.536292870939
-52.2993333307318,-57.5290642304784
-59.1970495784848,-57.3850642035858
-63.5073966123419,-57.3885376107908
-53.1970882065259,-57.4303907930207
-52.9817459734728,-57.4517615285118
-56.1391308452355,-57.3524283837433
-59.7307430547738,-57.3119867756867
-61.8651676529728,-57.3023733204172
-53.3735605400983,-57.3430599224023
-52.7990878349385,-57.2775568831698
-60.7301964334794,-57.2638560166711
-59.3342194340395,-57.3682875960868
-57.6866044777958,-57.4005725581519
-54.8168046229493,-57.4078982130184
-56.2724515259764,-57.4254999359309
-52.0342804780859,-57.3686017471966
-57.0100428709179,-57.365373284225
-54.9742300322044,-57.4128749768111
-57.1265384220305,-57.3654648574133
-50.9628443760791,-57.428799969451
-55.8607198266037,-57.2981955793605
-60.4697109799183,-57.266513253203
-55.3296692635412,-57.3380150687341
-53.2963145234472,-57.3378755792702
-54.4625543560551,-57.3057870610452
-58.3745031814486,-57.2600584016536
-63.9736767903931,-57.2995567515827
-53.8021606680565,-57.3808234312296
-53.6783174817467,-57.3926583610696
-53.2993584434977,-57.4143380413274
-56.3605000362087,-57.4091874972593
-59.594950709028,-57.3792182045874
-55.0996861838136,-57.4429849447312
-64.1059725271323,-57.434632768449
-53.5607700959976,-57.5449884463476
-58.2834750645525,-57.5577931546515
-52.0323174169863,-57.5678394761621
-57.6458053770979,-57.463378813783
-56.734543146917,-57.4419849297269
-49.6508034853683,-57.4289349361442
-58.7103474930399,-57.3801933781057
-55.1049621102435,-57.371959361222
-56.058680476445,-57.2617926309699
-55.7162412249958,-57.2495554224446
-61.7767647733482,-57.2318694466279
-56.2704739626045,-57.308249949781
-54.9425619102467,-57.2291211014164
-61.7644255440604,-57.1727240110601
-50.5918109228685,-57.2408368521251
-61.6271089312942,-57.1523123540988
-56.9574913926871,-57.1763687612941
-58.7870637421902,-57.2032821583153
-54.8916219573085,-57.2184816398077
-55.4157326118819,-57.2016879598184
-52.4424021676309,-57.1560400407911
-56.3670812450854,-57.1378930683291
-52.4433197143494,-57.1090927831856
-53.3289558688545,-56.9842436839091
-53.1217263640463,-56.8692478419633
-56.7008161575762,-56.8757286212114
-60.7677742037983,-56.8350826279236
-55.4166189128817,-56.8884586049549
-55.3378796076565,-56.900256582964
-62.1685874867234,-56.8924608862241
-50.8413862362345,-56.9281974425433
-54.9832648320872,-56.8308026010337
-54.7904208902878,-56.7135374310124
-57.681623734903,-56.6740903954582
-57.5590103072192,-56.6519959667727
-59.7209272164373,-56.6781903993738
-50.4480667149124,-56.6613503070479
-57.1252605041712,-56.5645580046877
-51.8121199100633,-56.5695673586439
-56.6314037071953,-56.4519331693803
-50.7854475401233,-56.3963487907563
-58.8807766229793,-56.3714183383923
-62.6680880274047,-56.4100155281089
-61.252910455441,-56.4884054977431
-57.0194336061883,-56.5158125825069
-52.6479155320456,-56.4694094660285
-56.0618519896787,-56.41775914991
-54.3888935066877,-56.3912108378185
-51.13796852863,-56.2983158771383
-55.9060493230957,-56.184563940876
-54.1068245621238,-56.2109598163027
-53.7282492085193,-56.2324507189519
-57.1487423424239,-56.2011974828049
-55.4456691020598,-56.1475892122327
-52.9018243966438,-56.183713771468
-55.1631108681128,-56.1417565549182
-59.9918356763733,-56.1269927258727
-57.6544502558781,-56.1782249966556
-52.1707404756515,-56.2155787623949
-49.1508758210512,-56.1555068829138
-57.9895903697402,-56.0511673141442
-59.0397953590369,-56.0801796859999
-60.3462755394853,-56.1549773795084
-56.6615871653604,-56.1533058159974
-60.0015413240782,-56.1201579960063
-54.5082840759055,-56.1374196535167
-50.4908924211788,-56.1671699037099
-55.0249462536081,-56.1490854946144
-56.9157978155591,-56.1073644613656
-55.3485075064002,-56.0414484733978
-52.503259256857,-56.0629626663965
-61.372370390398,-56.0581777992304
-55.7006839757299,-56.110510194682
-58.3102673968618,-56.0702096038915
-59.4478451972014,-56.0346606013304
-58.7960017715571,-56.0954034479015
-57.0122861237663,-56.1553725872677
-57.20678073623,-56.1181934841705
-54.7046806809102,-56.0969190971924
-58.7978647623223,-56.0670998592236
-61.1740320097481,-56.1069104606173
-58.4526743567734,-56.155926265455
-56.0200928521199,-56.2201102042419
-51.4757262386066,-56.2102107040539
-59.8601049763368,-56.1752256661179
-48.07721142408,-56.202561331661
-54.9580160560844,-56.173705002141
-53.6359870883691,-56.1646779644358
-51.5215621705987,-56.0963407255203
-53.2599475105314,-56.0582596545909
-57.2744678812651,-56.0578959844617
-54.5021701115316,-56.0860151197138
-53.622301081109,-56.0472917890147
-52.8870267339793,-55.9437780319218
-63.3934615949755,-55.9346266925811
-50.4944113033725,-56.0317781337134
-54.1513992029996,-56.0037286623121
-60.1943069362048,-55.98163765398
-54.0658476879101,-55.9876312162518
-53.8758801230727,-55.9772928312927
-54.9934719227435,-55.8749919072521
-62.1615758286742,-55.8893189255196
-59.4729507756947,-55.9280999331608
-56.012765983037,-56.0025062667479
-53.5893450126905,-55.9861758728073
-61.6409718578343,-55.954723891465
-52.2056620290402,-56.0746255751897
-55.0329070521307,-56.0095787205497
-55.5252572527837,-56.0088581699686
-59.2152991450467,-56.003523937732
-52.3308873215234,-56.0385145169325
-57.4233289674852,-55.9440557424142
-58.1071547822652,-55.955584292463
-51.9519396534149,-55.9872302211832
-59.6869323363592,-55.8891053622768
-58.6708972921217,-55.9800565764117
-56.0164682895268,-55.9504944600199
-55.7218482044626,-55.9410842289883
-59.767952157242,-55.9104320736111
-46.3363458746883,-55.9591953756104
-56.2914118610456,-55.8684015082384
-62.6252975437652,-55.9068916051726
-57.4788898364674,-55.9694737681594
-55.1293927439672,-56.0198294693806
-57.808884362394,-56.0378338381317
-58.3326309863734,-56.0847054181152
-54.7521510221653,-56.1010235664032
-57.5803613223862,-56.0408673345868
-47.6586993199557,-56.0625047586819
-57.8179392271585,-55.9857129558049
-51.3872022127098,-55.9422064732092
-52.4128079636313,-55.947664632974
-56.0560279178024,-55.9219600642894
-49.4455619115018,-55.9346161345646
-56.8236486140024,-55.8522555163305
-56.9205571685658,-55.8449018993984
-55.2599275888144,-55.8168981989197
-51.5682905512508,-55.8650168076587
-58.3811462470856,-55.8094471081295
-61.746053970374,-55.8751373714997
-52.9224115777222,-55.9262838741315
-60.3188220772143,-55.9476535145075
-51.3695832290578,-55.9620339690498
-56.7963117279492,-55.8490489210664
-50.8186736797594,-55.8044829337914
-53.8011382529716,-55.7424753345271
-57.2855856218099,-55.7540075617364
-54.7723589287984,-55.7662448980577
-55.2218260571646,-55.7700795522788
-59.7958307433061,-55.8109181275642
-54.1921059347598,-55.8498159417663
-50.4666439594167,-55.8506687554926
-56.3767349429682,-55.8180527030016
-53.380963920474,-55.8103326290071
-48.9651165262608,-55.7896855771912
-57.1554060544534,-55.7503184984874
-52.6233682997254,-55.7702414503508
-56.122241412328,-55.6965567765843
-56.068688787582,-55.6812346881488
-61.3671202716825,-55.7202141712681
-60.0403532473097,-55.8423766157744
-58.9551224485796,-55.8628842445501
-56.5297745366181,-55.8620375154455
-59.0356612096749,-55.8238725054169
-54.0699710218891,-55.84761324586
-57.1205545370063,-55.7882975428381
-63.0697684006042,-55.8144202474491
-59.8997210232736,-55.9402090072434
-54.3462679126556,-55.98895675494
-49.587887834745,-55.963261455911
-54.325835598261,-55.9056552591945
-63.7815151771897,-55.9238810226085
-63.5952246604993,-55.9479724704764
-55.9366090600835,-56.0269178773241
-56.6389060349658,-56.0031812939563
-51.6497311228727,-55.975091902334
-52.6718451686831,-55.9036291958471
-57.4153651991786,-55.8602247862963
-52.9933506993619,-55.8623106309258
-56.1744798885154,-55.8451973311103
-55.7624457447597,-55.8189634823722
-53.3805919697335,-55.7648476197223
-55.5122989159423,-55.7141267958519
-51.8132073621813,-55.7090488564902
-55.9353563580424,-55.7124236677259
-52.3406847638793,-55.673176181543
-58.9973868151127,-55.7158109149409
-49.7628903568164,-55.7562046225312
-58.1306753954567,-55.7174736552157
-56.271859299525,-55.7835647874643
-55.5843216126284,-55.8136839053542
-58.8818472307753,-55.7967824426679
-55.1583685922243,-55.8405792138603
-52.1049355395469,-55.8559398889715
-55.6258495484809,-55.8481189770271
-53.6994044413254,-55.7704428565622
-55.9248166936505,-55.8024927879417
-54.5486251912378,-55.8202269628482
-59.8249895076216,-55.7637701453985
-55.6223164566596,-55.8213615635956
-56.1484392048999,-55.8388259269315
-53.0855111665988,-55.8503755997531
-53.5816187134333,-55.7596149531323
-55.1363524597161,-55.7007016325097
-57.616826906791,-55.6919374972765
-57.4327525912207,-55.7322123162175
-56.6480153801925,-55.6901301235514
-56.9941530325097,-55.7345536570629
-53.6941714064219,-55.7541661168667
-57.5782373883334,-55.7358552584031
-59.0257498332689,-55.7194846408359
-53.9979156841278,-55.7864332659534
-54.9347987104241,-55.7521791331198
-60.8104478455361,-55.7204555724014
-52.5426218531559,-55.8090406543226
-58.1576928776802,-55.7375975494906
-61.9554695014912,-55.7324655053462
-57.1002854024781,-55.7918555174658
-59.5607688199095,-55.805639889446
-58.755296824928,-55.8035680560727
-59.5819975408993,-55.9277575655751
-49.6959303652601,-55.9606634223736
-57.3346211383276,-55.8313697505885
-52.7615229809644,-55.8299270636072
-53.1666921104925,-55.8062483659771
-61.9882821151171,-55.7598264434581
-56.5910841665929,-55.7963829547455
-51.8650812387767,-55.8147722861898
-60.4076739220509,-55.7576194853537
-55.3011211750292,-55.8851092313747
-53.3165888332114,-55.8599410508534
-55.426529848755,-55.8792349170584
-56.3663569459289,-55.9093721359096
-60.4411088610398,-55.9124754261909
-57.2247776117373,-56.0224308956863
-56.8804568009619,-56.0264421856636
-55.4272957889188,-56.0260411819876
-53.8342624990117,-56.0277148639886
-55.8714787357865,-56.0503745834662
-55.4185399127401,-56.0252779083533
-59.2922586388177,-55.9620027677769
-52.4170860343873,-56.0257012383879
-53.1446529756885,-55.9466838779596
-52.1302724485039,-55.9644345754259
-54.8652968038594,-55.9177741826314
-56.7485875954513,-55.9582404138724
-58.7145919621957,-55.9877149072973
-60.9681199829929,-56.0020049707011
-53.5917944745341,-56.063962581243
-54.0249707879886,-56.0476622654168
-55.9375745385518,-55.9899536658636
-56.0513290612745,-56.0074083519015
-54.7139946717955,-56.0632552029201
-54.4592939611549,-56.0466278002083
-56.3779189243487,-56.0574111006151
-53.1692666919843,-56.131539124596
-50.9788964318541,-56.0916777309713
-56.2003236926971,-56.0752330122926
-58.013763850045,-56.0760138350963
-63.2482832729906,-56.0954645857209
-58.1259348584024,-56.114276215734
-52.4072771364633,-56.0951320318449
-57.9759318600161,-56.0296535787238
-61.0663583020177,-56.0441151519578
-59.3054830658048,-56.0644221228812
-50.3019152221096,-56.1167772433204
-56.9954868985197,-56.0485908501714
-54.9504010194753,-55.9878480351506
-61.4242137700973,-55.9383548351126
-54.8193356263288,-56.009134293687
-53.7872327850392,-56.0614487716028
-54.8331605121325,-56.0560627434706
-54.4646968870098,-55.96657919682
-53.4236459562679,-55.8752739190851
-54.3040960062369,-55.850144288047
-56.2543280951159,-55.8267961877597
-55.4923631957523,-55.8728421574821
-48.4030408550765,-55.9010473377528
-55.5234272254441,-55.8109240943118
-54.8493689557623,-55.8362248595726
-51.5601030928102,-55.8229737502451
-58.8862058437722,-55.7809503237256
-51.5687343333213,-55.836006462466
-55.2242510205537,-55.7965708166398
-52.2914256030883,-55.8306812532235
-61.5487404369759,-55.7942419456739
-49.818082222913,-55.8863225024049
-60.2798330292882,-55.7945294564829
-54.5102580704062,-55.8996988832076
-59.8263343543248,-55.8634947099571
-56.532620592817,-55.8990394605051
-59.8367010080962,-55.908522450307
-57.4561424064181,-55.9180709880802
-50.1897216638731,-55.9410487262222
-54.7088025307466,-55.9218965874654
-58.3898774399896,-55.9127261172881
-52.556127357187,-55.9596308472747
