,scores,avg_score
288,-112.72370852191803,-129.0531801900669
289,-112.1284518707068,-128.46954486083925
290,-123.5634408754291,-127.77758650617665
291,-118.74332010725995,-127.24862566098875
292,-124.23340559307653,-126.80279782469853
293,-103.7108472170478,-126.30416730390365
294,-122.9914171899295,-125.70961196309358
295,-124.72432638847164,-124.7933814543554
296,-127.86594127467141,-123.87141411411534
297,-128.46002732362075,-122.92660810875297
298,-115.07579764042534,-122.0609536813105
299,-130.30983647247947,-121.12753195708609
300,-133.3777715531597,-120.47735264282534
301,-125.43211851820698,-119.83125726123744
302,-120.51915548621182,-119.0356717767632
303,-134.01841655480595,-118.31657984561878
304,-116.03114208312316,-117.85268187362877
305,-111.8599779657341,-117.04645290041998
306,-118.56089299949147,-116.41744071024718
307,-121.10346077057028,-116.10877501383966
308,-129.0427679980635,-115.89222359515493
309,-117.66274044354917,-115.8506268473168
310,-119.31252902886021,-115.74893038861401
311,-113.8972628475504,-115.70972735709684
